CSAFP,CBSAFP,Simulation_ID,GEOIDFQ,Simulation_Name,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,Sqkm,Beltline Score
320,33900,33900,310M700US33900,"Monticello, IN","Monticello, IN Micro Area",M2,2,G3110,1308307482,9165592,+40.7509496,-086.8642934,1316.4277674308755,0.1
408,33910,33910,310M700US33910,"Monticello, NY","Monticello, NY Micro Area",M2,2,G3110,2507484144,73737482,+41.7199928,-074.7715769,2645.5788888275706,0.1
,33940,33940,310M700US33940,"Montrose, CO","Montrose, CO Micro Area",M2,2,G3110,5804023563,4923260,+38.4075069,-108.2662815,6316.974431662659,0.1
404,33980,33980,310M700US33980,"Morehead City, NC","Morehead City, NC Micro Area",M2,2,G3110,1314694122,2131056469,+34.8583428,-076.5358602,3521.591959479952,0.1
,34020,34020,310M700US34020,"Morgan City, LA","Morgan City, LA Micro Area",M2,2,G3110,1446581820,1453489232,+29.6293488,-091.4638037,2911.2133150541576,0.1
,34060,34060,310M700US34060,"Morgantown, WV","Morgantown, WV Metro Area",M1,1,G3110,2613057434,21655446,+39.5251551,-079.8019121,2657.538240766566,0.1
315,34100,34100,310M700US34100,"Morristown, TN","Morristown, TN Metro Area",M1,1,G3110,1130124254,139279702,+36.1154845,-083.3765460,1271.7129203726452,0.1
446,34140,34140,310M700US34140,"Moscow, ID","Moscow, ID Micro Area",M2,2,G3110,2786483033,2369979,+46.8189202,-116.7309737,3149.827402746392,0.1
393,34180,34180,310M700US34180,"Moses Lake, WA","Moses Lake, WA Micro Area",M2,2,G3110,6939995079,289820268,+47.2136328,-119.4677880,8334.146028803796,0.1
,34220,34220,310M700US34220,"Moultrie, GA","Moultrie, GA Micro Area",M2,2,G3110,1416897182,24791336,+31.1897075,-083.7697730,1443.914947154937,0.1
,34260,34260,310M700US34260,"Mountain Home, AR","Mountain Home, AR Micro Area",M2,2,G3110,1434675033,84916246,+36.2802684,-092.3299488,1526.9997066400135,0.1
147,34300,34300,310M700US34300,"Mountain Home, ID","Mountain Home, ID Micro Area",M2,2,G3110,7964417378,68330393,+43.3946984,-115.4712050,9125.90613159365,0.1
268,34340,34340,310M700US34340,"Mount Airy, NC","Mount Airy, NC Micro Area",M2,2,G3110,1379541809,10392704,+36.4154160,-080.6864631,1399.8337846357733,0.1
394,34380,34380,310M700US34380,"Mount Pleasant, MI","Mount Pleasant, MI Micro Area",M2,2,G3110,1483287228,12943517,+43.6452331,-084.8394245,1496.1486212723214,0.1
,34420,34420,310M700US34420,"Mount Pleasant, TX","Mount Pleasant, TX Micro Area",M2,2,G3110,2212208892,86605758,+33.1321038,-094.9035032,2327.975347220755,0.1
336,34460,34460,310M700US34460,"Mount Sterling, KY","Mount Sterling, KY Micro Area",M2,2,G3110,1758361341,25563124,+38.0396165,-083.7477341,1786.0829902333915,0.1
,34500,34500,310M700US34500,"Mount Vernon, IL","Mount Vernon, IL Micro Area",M2,2,G3110,1479490501,32550293,+38.3007796,-088.9242100,1511.8900538063538,0.1
198,34540,34540,310M700US34540,"Mount Vernon, OH","Mount Vernon, OH Micro Area",M2,2,G3110,1361036421,10721050,+40.4036198,-082.4223929,1375.7690690854247,0.1
500,34580,34580,310M700US34580,"Mount Vernon-Anacortes, WA","Mount Vernon-Anacortes, WA Metro Area",M1,1,G3110,4481277787,483821018,+48.4932917,-121.8157703,5791.626635586128,0.1
294,34620,34620,310M700US34620,"Muncie, IN","Muncie, IN Metro Area",M1,1,G3110,1015558818,9841207,+40.2275433,-085.3992617,1025.0513112598553,0.1
,34660,34660,310M700US34660,"Murray, KY","Murray, KY Micro Area",M2,2,G3110,996789154,66909731,+36.6209783,-088.2740857,1063.190455602302,0.1
396,34680,34680,310M700US34680,"Murrells Inlet, SC","Murrells Inlet, SC Micro Area",M2,2,G3110,2107383729,550477433,+33.4175309,-079.2963325,2689.5478788716973,0.1
209,34700,34700,310M700US34700,"Muscatine, IA","Muscatine, IA Micro Area",M2,2,G3110,1132964467,30262337,+41.4837760,-091.1186992,1165.6795255810946,0.1
266,34740,34740,310M700US34740,"Muskegon-Norton Shores, MI","Muskegon-Norton Shores, MI Metro Area",M1,1,G3110,1305130150,2476314283,+43.4287388,-086.4209083,3778.6270798008836,0.1
538,34780,34780,310M700US34780,"Muskogee, OK","Muskogee, OK Micro Area",M2,2,G3110,2099548041,76078026,+35.6175506,-095.3839106,2204.979908604386,0.1
396,34820,34820,310M700US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC","Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",M1,1,G3110,2934864511,314859967,+33.9092694,-078.9766749,3291.527993594161,0.1
,34860,34860,310M700US34860,"Nacogdoches, TX","Nacogdoches, TX Micro Area",M2,2,G3110,2450966944,89731149,+31.6205598,-094.6202497,2571.5950480914753,0.1
,34880,34880,310M700US34880,"Nantucket, MA","Nantucket, MA Micro Area",M2,2,G3110,119637317,666826385,+41.2933918,-070.1021635,825.2060520850042,0.1
488,34900,34900,310M700US34900,"Napa, CA","Napa, CA Metro Area",M1,1,G3110,1947606941,104444154,+38.5070999,-122.3259045,2580.2888743817007,0.1
163,34940,34940,310M700US34940,"Naples-Marco Island, FL","Naples-Marco Island, FL Metro Area",M1,1,G3110,5172193058,1574828913,+26.1187860,-081.4009553,6793.409611357694,0.1
400,34980,34980,310M700US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",M1,1,G3110,16321839419,197495561,+36.0915767,-086.7229798,16507.142967035732,0.1
,35020,35020,310M700US35020,"Natchez, MS-LA","Natchez, MS-LA Micro Area",M2,2,G3110,4345954362,218075392,+31.5429184,-091.3825333,4579.968980074944,0.1
,35060,35060,310M700US35060,"Natchitoches, LA","Natchitoches, LA Micro Area",M2,2,G3110,3245276855,120549024,+31.7325086,-093.0825461,3390.9536164482024,0.1
404,35100,35100,310M700US35100,"New Bern, NC","New Bern, NC Micro Area",M2,2,G3110,3922342342,761925970,+35.1168292,-077.0813197,4776.967688608049,0.1
192,35140,35140,310M700US35140,"Newberry, SC","Newberry, SC Micro Area",M2,2,G3110,1632484450,44099986,+34.2898805,-081.5996761,1685.4864224466937,0.1
294,35220,35220,310M700US35220,"New Castle, IN","New Castle, IN Micro Area",M2,2,G3110,1014957930,7652084,+39.9295911,-085.3973629,1022.266815748486,0.1
405,35300,35300,310M700US35300,"New Haven, CT","New Haven, CT Metro Area",M1,1,G3110,951177351,653525530,+41.2901671,-072.8370243,1659.7447689585242,0.1
318,35340,35340,310M700US35340,"New Iberia, LA","New Iberia, LA Micro Area",M2,2,G3110,1488569313,1205961184,+29.6060126,-091.8427057,2706.5430422141762,0.1
406,35380,35380,310M700US35380,"New Orleans-Metairie, LA","New Orleans-Metairie, LA Metro Area",M1,1,G3110,6108620522,11436153730,+29.2824470,-089.5760676,17560.576050461485,0.1
184,35420,35420,310M700US35420,"New Philadelphia-Dover, OH","New Philadelphia-Dover, OH Micro Area",M2,2,G3110,1469987543,10363043,+40.4474395,-081.4711663,1487.189666753943,0.1
,35440,35440,310M700US35440,"Newport, OR","Newport, OR Micro Area",M2,2,G3110,2540733353,553145247,+44.6410607,-123.9112121,3783.4103823870596,0.1
315,35460,35460,310M700US35460,"Newport, TN","Newport, TN Micro Area",M2,2,G3110,1129584562,17932684,+35.9161980,-083.1192242,1150.0680072649952,0.1
359,35580,35580,310M700US35580,"New Ulm, MN","New Ulm, MN Micro Area",M2,2,G3110,1582765944,18533953,+44.2465415,-094.7336472,1615.0659271071977,0.1
408,35620,35620,310M700US35620,"New York-Newark-Jersey City, NY-NJ","New York-Newark-Jersey City, NY-NJ Metro Area",M1,1,G3110,15901539239,6489875476,+40.7354255,-073.8077300,23068.372924270458,0.1
515,35660,35660,310M700US35660,"Niles, MI","Niles, MI Metro Area",M1,1,G3110,1470581606,2625411979,+41.7913818,-086.7425435,4092.8356798037817,0.1
536,35700,35700,310M700US35700,"Nogales, AZ","Nogales, AZ Micro Area",M2,2,G3110,3201899628,3068237,+31.5257330,-110.8452278,3636.1915940325216,0.1
,35740,35740,310M700US35740,"Norfolk, NE","Norfolk, NE Micro Area",M2,2,G3110,4075329036,19560833,+42.0431301,-097.4879515,4168.116560200684,0.1
,35820,35820,310M700US35820,"North Platte, NE","North Platte, NE Micro Area",M2,2,G3110,8119233860,29601198,+41.1413441,-100.6973524,8410.916135939031,0.1
412,35840,35840,310M700US35840,"North Port-Bradenton-Sarasota, FL","North Port-Bradenton-Sarasota, FL Metro Area",M1,1,G3110,3363845753,1659650684,+27.3290555,-082.4145331,5045.12884410979,0.1
,35900,35900,310M700US35900,"North Wilkesboro, NC","North Wilkesboro, NC Micro Area",M2,2,G3110,1952016296,6854041,+36.2088833,-081.1660949,1970.6417138529803,0.1
184,35940,35940,310M700US35940,"Norwalk, OH","Norwalk, OH Micro Area",M2,2,G3110,1274906337,8626249,+41.1450798,-082.5946410,1286.8253400484052,0.1
405,35980,35980,310M700US35980,"Norwich-New London-Willimantic, CT","Norwich-New London-Willimantic, CT Metro Area",M1,1,G3110,1549172294,216453476,+41.4847688,-072.1016655,1832.4498776380583,0.1
500,36020,36020,310M700US36020,"Oak Harbor, WA","Oak Harbor, WA Micro Area",M2,2,G3110,539943912,799920796,+48.1585538,-122.6706492,1576.593226525288,0.1
,36100,36100,310M700US36100,"Ocala, FL","Ocala, FL Metro Area",M1,1,G3110,4114025502,192250275,+29.2028047,-082.0431004,4327.491518077559,0.1
480,36180,36180,310M700US36180,"Ocean Pines, MD","Ocean Pines, MD Micro Area",M2,2,G3110,1212887337,586800206,+38.2221332,-075.3099315,1845.3096701123388,0.1
372,36220,36220,310M700US36220,"Odessa, TX","Odessa, TX Metro Area",M1,1,G3110,2325508554,10188915,+31.8653008,-102.5425068,2461.9248393965163,0.1
482,36260,36260,310M700US36260,"Ogden, UT","Ogden, UT Metro Area",M1,1,G3110,4001462560,935188537,+41.1243423,-111.8669334,5485.17723111426,0.1
,36340,36340,310M700US36340,"Oil City, PA","Oil City, PA Micro Area",M2,2,G3110,1746337769,22149577,+41.4007143,-079.7658126,1783.0803645668532,0.1
370,36380,36380,310M700US36380,"Okeechobee, FL","Okeechobee, FL Micro Area",M2,2,G3110,1992442653,317924584,+27.3855924,-080.8873884,2329.456641293781,0.1
416,36420,36420,310M700US36420,"Oklahoma City, OK","Oklahoma City, OK Metro Area",M1,1,G3110,14275365087,181073441,+35.4309676,-097.5069659,14772.883868284573,0.1
160,36460,36460,310M700US36460,"Olean, NY","Olean, NY Micro Area",M2,2,G3110,3388177068,36783591,+42.2390986,-078.6623320,3462.1260772485853,0.1
500,36500,36500,310M700US36500,"Olympia-Lacey-Tumwater, WA","Olympia-Lacey-Tumwater, WA Metro Area",M1,1,G3110,1871269456,133615150,+46.9358216,-122.8301524,2385.163107546776,0.1
420,36540,36540,310M700US36540,"Omaha, NE-IA","Omaha, NE-IA Metro Area",M1,1,G3110,11255213706,159379793,+41.2904587,-095.9999701,11566.20578024143,0.1
,36580,36580,310M700US36580,"Oneonta, NY","Oneonta, NY Micro Area",M2,2,G3110,2594488424,36312826,+42.6297762,-075.0288410,2691.566274465795,0.1
147,36620,36620,310M700US36620,"Ontario, OR-ID","Ontario, OR-ID Micro Area",M2,2,G3110,26662856671,117913368,+43.2258691,-117.6199330,31040.281073827795,0.1
318,36660,36660,310M700US36660,"Opelousas, LA","Opelousas, LA Micro Area",M2,2,G3110,2391536698,40700812,+30.5834409,-091.9892745,2444.1627699988735,0.1
192,36700,36700,310M700US36700,"Orangeburg, SC","Orangeburg, SC Micro Area",M2,2,G3110,2865509345,55697625,+33.4361350,-080.8029131,2942.933587089794,0.1
422,36740,36740,310M700US36740,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area",M1,1,G3110,9044340564,1345431438,+28.4343977,-081.3560597,10460.174969633594,0.1
118,36780,36780,310M700US36780,"Oshkosh-Neenah, WI","Oshkosh-Neenah, WI Metro Area",M1,1,G3110,1125861149,372630326,+44.0857068,-088.6681488,1497.93681892884,0.1
218,36820,36820,310M700US36820,"Oskaloosa, IA","Oskaloosa, IA Micro Area",M2,2,G3110,1478496996,6594320,+41.3307973,-092.6363661,1492.0661326945321,0.1
393,36830,36830,310M700US36830,"Othello, WA","Othello, WA Micro Area",M2,2,G3110,4985698853,12464425,+47.0112378,-118.5128614,5725.869727768546,0.1
176,36837,36837,310M700US36837,"Ottawa, IL","Ottawa, IL Micro Area",M2,2,G3110,5605527536,76494117,+41.3564879,-089.1733848,5682.2180058912545,0.1
312,36840,36840,310M700US36840,"Ottawa, KS","Ottawa, KS Micro Area",M2,2,G3110,1480882201,13893465,+38.5580187,-095.2789618,1512.8724511845508,0.1
,36900,36900,310M700US36900,"Ottumwa, IA","Ottumwa, IA Micro Area",M2,2,G3110,1118466903,10822776,+41.0312751,-092.4094658,1134.1476277818615,0.1
378,36940,36940,310M700US36940,"Owatonna, MN","Owatonna, MN Micro Area",M2,2,G3110,1112525219,6972355,+44.0152607,-093.2204527,1125.4723721518449,0.1
,36980,36980,310M700US36980,"Owensboro, KY","Owensboro, KY Metro Area",M1,1,G3110,1841281374,56419865,+37.6643749,-087.1473864,1896.2002444302868,0.1
330,37020,37020,310M700US37020,"Owosso, MI","Owosso, MI Micro Area",M2,2,G3110,1375198052,25833528,+42.9515446,-084.1463518,1401.7820631508782,0.1
,37060,37060,310M700US37060,"Oxford, MS","Oxford, MS Micro Area",M2,2,G3110,2846003186,195246033,+34.2210619,-089.5846025,3043.068163753529,0.1
348,37100,37100,310M700US37100,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area",M1,1,G3110,4767597024,947364179,+34.3587477,-119.1331453,7079.942897776166,0.1
222,37120,37120,310M700US37120,"Ozark, AL","Ozark, AL Micro Area",M2,2,G3110,1453276164,4051341,+31.4306536,-085.6094760,1456.7919683883754,0.1
424,37140,37140,310M700US37140,"Paducah, KY-IL","Paducah, KY-IL Metro Area",M1,1,G3110,3199812151,232286036,+37.0942343,-088.7170503,3431.369594067912,0.1
332,37220,37220,310M700US37220,"Pahrump, NV","Pahrump, NV Micro Area",M2,2,G3110,47090939240,43207981,+37.9658636,-116.4590107,55454.044646526454,0.1
,10100,10100,310M700US10100,"Aberdeen, SD","Aberdeen, SD Micro Area",M2,2,G3110,7353004126,111384253,+45.5194353,-098.7007003,7612.805828748228,0.1
,10140,10140,310M700US10140,"Aberdeen, WA","Aberdeen, WA Micro Area",M2,2,G3110,4924769828,834335108,+47.1137324,-123.8267349,6904.019611569157,0.1
101,10180,10180,310M700US10180,"Abilene, TX","Abilene, TX Metro Area",M1,1,G3110,7105669751,36754978,+32.4520222,-099.7187428,7393.155176142119,0.1
,10220,10220,310M700US10220,"Ada, OK","Ada, OK Micro Area",M2,2,G3110,1865705452,12725534,+34.7214206,-096.6918036,1913.678950805395,0.1
220,10300,10300,310M700US10300,"Adrian, MI","Adrian, MI Micro Area",M2,2,G3110,1941553493,30470229,+41.8960225,-084.0743563,1973.3308611177556,0.1
364,10380,10380,310M700US10380,"Aguadilla, PR","Aguadilla, PR Metro Area",M1,1,G3110,769383273,354396433,+18.3915550,-067.0972023,1254.5418446687697,0.1
184,10420,10420,310M700US10420,"Akron, OH","Akron, OH Metro Area",M1,1,G3110,2331531037,62112093,+41.1466395,-081.3501104,2405.013524980689,0.1
,10460,10460,310M700US10460,"Alamogordo, NM","Alamogordo, NM Micro Area",M2,2,G3110,17126455958,36944199,+32.6155988,-105.7513079,18512.12744046044,0.1
,10480,10480,310M700US10480,"Alamosa, CO","Alamosa, CO Micro Area",M2,2,G3110,8385519229,19734373,+37.3226399,-105.7742419,8992.660560747749,0.1
,10500,10500,310M700US10500,"Albany, GA","Albany, GA Metro Area",M1,1,G3110,4120596142,46238369,+31.6446859,-084.1107184,4171.2534276492315,0.1
440,10540,10540,310M700US10540,"Albany, OR","Albany, OR Metro Area",M1,1,G3110,5929797337,50130717,+44.4888982,-122.5372084,7218.815898442744,0.1
104,10580,10580,310M700US10580,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,1,G3110,7282540297,172028055,+42.7879202,-073.9423479,7660.047748124349,0.1
172,10620,10620,310M700US10620,"Albemarle, NC","Albemarle, NC Micro Area",M2,2,G3110,1023253139,25183933,+35.3104492,-080.2543742,1057.368057061715,0.1
,10660,10660,310M700US10660,"Albert Lea, MN","Albert Lea, MN Micro Area",M2,2,G3110,1831756451,39305227,+43.6742019,-093.3502887,1881.653161457523,0.1
290,10700,10700,310M700US10700,"Albertville, AL","Albertville, AL Micro Area",M2,2,G3110,1465553967,148475491,+34.3095637,-086.3216681,1612.9053354084165,0.1
105,10740,10740,310M700US10740,"Albuquerque, NM","Albuquerque, NM Metro Area",M1,1,G3110,24043814897,31882183,+35.1234965,-106.4583918,25997.392922734656,0.1
194,10760,10760,310M700US10760,"Alexander City, AL","Alexander City, AL Micro Area",M2,2,G3110,1855807728,128781251,+32.8633076,-085.7996176,1983.626167742558,0.1
,10780,10780,310M700US10780,"Alexandria, LA","Alexandria, LA Metro Area",M1,1,G3110,5096733698,151441988,+31.3253478,-092.5468034,5280.123719398439,0.1
,10820,10820,310M700US10820,"Alexandria, MN","Alexandria, MN Micro Area",M2,2,G3110,1649506206,215746557,+45.9368351,-095.4621550,1883.5217663446274,0.1
204,10860,10860,310M700US10860,"Alice, TX","Alice, TX Micro Area",M2,2,G3110,4684072388,9464999,+27.3597412,-098.1572140,4833.286162473252,0.1
106,10900,10900,310M700US10900,"Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ Metro Area",M1,1,G3110,3763301127,58254848,+40.7893392,-075.3981580,3909.444050632895,0.1
394,10940,10940,310M700US10940,"Alma, MI","Alma, MI Micro Area",M2,2,G3110,1472105381,8362680,+43.2923259,-084.6046900,1480.6632150736841,0.1
,10980,10980,310M700US10980,"Alpena, MI","Alpena, MI Micro Area",M2,2,G3110,1481211410,2908626983,+44.8949540,-083.4265739,4396.292716053688,0.1
107,11020,11020,310M700US11020,"Altoona, PA","Altoona, PA Metro Area",M1,1,G3110,1359916301,3294803,+40.4986828,-078.3095970,1380.2617421448847,0.1
,11060,11060,310M700US11060,"Altus, OK","Altus, OK Micro Area",M2,2,G3110,2078860497,4114418,+34.5940059,-099.4122347,2148.939379132998,0.1
108,11100,11100,310M700US11100,"Amarillo, TX","Amarillo, TX Metro Area",M1,1,G3110,13340987772,84935408,+35.2479988,-101.9086699,14038.349068635509,0.1
,11140,11140,310M700US11140,"Americus, GA","Americus, GA Micro Area",M2,2,G3110,1682937493,27581090,+32.0983551,-084.2243044,1712.047000953713,0.1
218,11180,11180,310M700US11180,"Ames, IA","Ames, IA Metro Area",M1,1,G3110,2960369524,11071777,+42.0361281,-093.6980079,2991.6365668340422,0.1
521,11200,11200,310M700US11200,"Amherst Town-Northampton, MA","Amherst Town-Northampton, MA Metro Area",M1,1,G3110,1365533874,46625894,+42.3394593,-072.6636936,1460.1251310424893,0.1
104,11220,11220,310M700US11220,"Amsterdam, NY","Amsterdam, NY Micro Area",M2,2,G3110,1044052636,18613523,+42.9008912,-074.4353575,1089.566412498396,0.1
,11260,11260,310M700US11260,"Anchorage, AK","Anchorage, AK Metro Area",M1,1,G3110,68412985449,2066200788,+62.2127844,-149.6782218,84967.42866383577,0.1
450,11360,11360,310M700US11360,"Anderson Creek, NC","Anderson Creek, NC Micro Area",M2,2,G3110,1541299797,16361612,+35.3686603,-078.8716648,1577.4977756642238,0.1
372,11380,11380,310M700US11380,"Andrews, TX","Andrews, TX Micro Area",M2,2,G3110,3886758050,1049250,+32.3122581,-102.6402058,4098.473939747773,0.1
258,11420,11420,310M700US11420,"Angola, IN","Angola, IN Micro Area",M2,2,G3110,799742710,35441270,+41.6434670,-085.0024051,835.0874743822905,0.1
220,11460,11460,310M700US11460,"Ann Arbor, MI","Ann Arbor, MI Metro Area",M1,1,G3110,1828539923,42523115,+42.2522168,-083.8434233,1872.7071880983306,0.1
,11500,11500,310M700US11500,"Anniston-Oxford, AL","Anniston-Oxford, AL Metro Area",M1,1,G3110,1569256885,16525540,+33.7705162,-085.8279089,1584.9818439374164,0.1
118,11540,11540,310M700US11540,"Appleton, WI","Appleton, WI Metro Area",M1,1,G3110,2475529658,222422502,+44.2906032,-088.3723255,2696.6013737192607,0.1
412,11580,11580,310M700US11580,"Arcadia, FL","Arcadia, FL Micro Area",M2,2,G3110,1649031786,6243548,+27.1905809,-081.8062531,1664.7983741234243,0.1
,11620,11620,310M700US11620,"Ardmore, OK","Ardmore, OK Micro Area",M2,2,G3110,2129750449,29733323,+34.2518484,-097.2879273,2206.0423169979736,0.1
300,37260,37260,310M700US37260,"Palatka, FL","Palatka, FL Micro Area",M2,2,G3110,1886526604,255188745,+29.5938964,-081.7320389,2153.7436648572148,0.1
,37300,37300,310M700US37300,"Palestine, TX","Palestine, TX Micro Area",M2,2,G3110,2752164823,39845046,+31.8412614,-095.6617267,2836.37200980835,0.1
,37340,37340,310M700US37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL Metro Area",M1,1,G3110,2628752387,1403951179,+28.2983112,-080.7003334,4067.648733820674,0.1
,37420,37420,310M700US37420,"Pampa, TX","Pampa, TX Micro Area",M2,2,G3110,4791560121,9047636,+35.6173931,-100.8105528,4985.388776379933,0.1
,37460,37460,310M700US37460,"Panama City-Panama City Beach, FL","Panama City-Panama City Beach, FL Metro Area",M1,1,G3110,3479127443,1914975953,+30.2732406,-085.6420894,5392.088053143588,0.1
308,37500,37500,310M700US37500,"Paragould, AR","Paragould, AR Micro Area",M2,2,G3110,1495304325,5273183,+36.1206072,-090.5663459,1503.1810224571343,0.1
,37540,37540,310M700US37540,"Paris, TN","Paris, TN Micro Area",M2,2,G3110,1455320362,81582236,+36.3252950,-088.3002878,1536.1950030217965,0.1
,37580,37580,310M700US37580,"Paris, TX","Paris, TX Micro Area",M2,2,G3110,5053655099,100002581,+33.6464451,-095.2950886,5225.353733213523,0.1
425,37620,37620,310M700US37620,"Parkersburg-Vienna, WV","Parkersburg-Vienna, WV Metro Area",M1,1,G3110,1551430853,32430476,+39.1415311,-081.4604019,1591.5504593767364,0.1
429,37740,37740,310M700US37740,"Payson, AZ","Payson, AZ Micro Area",M2,2,G3110,12322068647,96466819,+33.7896177,-110.8118696,13989.994438280677,0.1
218,37800,37800,310M700US37800,"Pella, IA","Pella, IA Micro Area",M2,2,G3110,1436123089,41484609,+41.3314327,-093.0938678,1485.9243774465817,0.1
,37860,37860,310M700US37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL Metro Area",M1,1,G3110,4323723291,1757254546,+30.6085566,-087.1585466,6076.208674232539,0.1
427,37900,37900,310M700US37900,"Peoria, IL","Peoria, IL Metro Area",M1,1,G3110,6391181524,130518754,+40.7880685,-089.5146389,6523.7965055473005,0.1
294,37940,37940,310M700US37940,"Peru, IN","Peru, IN Micro Area",M2,2,G3110,968246955,9184623,+40.7728833,-086.0442575,976.8069943516288,0.1
,37950,37950,310M700US37950,"Petoskey, MI","Petoskey, MI Micro Area",M2,2,G3110,1210937829,1073422144,+45.5900944,-084.9868217,2283.9335742266894,0.1
